,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD)
744,2017-08-21,298.10463583,343.76828898,295.26068321,319.66023174,1026539.19851622,328143758.0886425
745,2017-08-22,322.35662553,327.38894432,293.67483081,311.52537218,1024453.29644334,319143194.4574056
746,2017-08-23,314.1435836,324.93493708,313.76872572,317.48383282,405837.07686695,128846710.66293812
747,2017-08-24,317.45481659,328.51429611,316.08119809,325.29248227,336717.66575824,109531725.31924109
748,2017-08-25,325.44817102,337.17772158,324.95104002,330.63793875,400795.29738351,132518130.98932764
749,2017-08-26,330.18012743,334.59713295,326.09038434,333.06543309,214596.03019775,71474519.73769246
750,2017-08-27,333.02198435,346.22502325,332.99430862,346.22502325,313664.27440551,108598420.6972619
751,2017-08-28,348.05144656,349.96621113,335.75292111,347.78623688,433762.35066439,150856575.63783205
752,2017-08-29,347.70244991,374.99356026,347.70244991,372.88941546,649886.30255293,242335723.47193763
753,2017-08-30,372.15185385,389.85247899,368.31661415,384.13464604,631515.21236356,242586872.56880715
754,2017-08-31,383.75242307,389.69281429,381.14902982,388.25986114,399435.37513926,155084723.28642687
755,2017-09-01,388.56955118,395.36233014,387.21557977,391.76077542,473863.66575353,185641197.1405584
756,2017-09-02,391.62230563,392.28559492,330.15265485,350.77107917,1013811.26812963,355615672.6014398
757,2017-09-03,351.80071791,370.24392374,337.80110019,352.36886924,583952.92868716,205766833.17112342
758,2017-09-04,352.05120938,352.45219972,282.12911081,302.24056262,1558185.08436369,470946736.56728965
759,2017-09-05,304.92444986,324.40670411,280.73356286,317.82569877,1038688.39934566,330121866.3242108
760,2017-09-06,318.45067659,341.66779584,318.33065419999997,339.06134384,672790.13846561,228117128.46718892
761,2017-09-07,338.99658541,338.99658541,324.05072567,335.24570416,433445.4413,145310722.18444777
762,2017-09-08,335.49786962,335.49786962,293.58263155,306.55277205,921415.38582082,282462440.7288763
763,2017-09-09,306.88188756,309.22140184,294.04289865,304.24979414,406740.67280932,123750765.96907124
764,2017-09-10,303.9092647,305.47638059,281.95022258,299.61411778,601083.73716146,180093173.62333742
765,2017-09-11,299.10705149,308.16121597,288.71411899,297.71815289,492206.55684166,146538826.94251996
766,2017-09-12,297.97475673,315.95016335,287.25171284,294.70935860000003,689624.80177639,203238883.00286907
767,2017-09-13,294.37670319,294.37670319,257.9863419,276.12006791,1205832.12488859,332954448.2098152
768,2017-09-14,275.84202077,280.34571314,222.98253261,222.98253261,1769159.56894977,394491681.2700731
769,2017-09-15,223.26678061,266.38068285,202.02978626,258.70092400000004,2401090.13129517,621164235.5738934
770,2017-09-16,259.34210341,272.32544052,246.37646079,254.70681303,732107.3416715,186472727.78969884
771,2017-09-17,254.48167001,265.69554162,240.31267652,258.67181339,476842.08197613,123345606.04576878
772,2017-09-18,258.53209678,300.132433,258.53209678,296.90799463,1007734.39886623,299204399.4843702
773,2017-09-19,297.69141872,299.977097,276.64157613,283.99976827,684296.64860015,194340089.63086516
774,2017-09-20,283.05615792,293.26769110000004,277.98599334,283.73072684,386764.88934688,109737083.169899
775,2017-09-21,283.5493113,287.04068693,253.24624719,258.66051378,748692.85272817,193657277.95318148
776,2017-09-22,257.82842047,270.86318823,254.84037794,263.0651503,454572.30633052,119582132.08876176
777,2017-09-23,263.08563448,286.64950705,260.18687711,286.64287257,373737.22910611,107129112.93786182
778,2017-09-24,286.37229607,294.5856925,276.88286302,282.87384748,430368.49032321,121739990.69202109
779,2017-09-25,282.88831144,296.97850291,282.88831144,295.3720459,409339.26895526,120907377.33868298
780,2017-09-26,295.33832914,295.9984466,288.15623428,289.67885939,255525.06801581,74020210.24914785
781,2017-09-27,289.05027215,312.2706012,288.71935912,309.92905204,505567.5828109,156690081.6819278
782,2017-09-28,310.34974244,310.36035360000005,299.08315576,303.09389278,358768.74310208,108740614.95486172
783,2017-09-29,302.89212047,303.67083161,280.66828398,292.70693919,619167.17742042,181234529.35125417
784,2017-09-30,292.70680056,305.72900889,292.64757579999997,302.95574783,262845.19375842,79630462.23911701
785,2017-10-01,302.96141353,304.55857029,295.78869749,303.63692776,212057.97758288,64388632.82080631
786,2017-10-02,303.82300768,303.85008021,294.46126852,297.01878509,287610.06815989,85425593.02562141
787,2017-10-03,297.12081386,300.03531586,287.49626883,291.56702634,296177.2917351,86355532.22184883
788,2017-10-04,292.11913083,295.52292458,289.92914748,291.98954063,234990.16638793,68614670.73574208
789,2017-10-05,291.90956019,297.75907027,287.51124537,295.44391475,208942.38401055,61730755.889025
790,2017-10-06,295.58441456,308.56462512,294.52713678,308.56462512,276477.33624258,85311125.6109319
791,2017-10-07,307.92643671,313.83839395,304.72972723,311.9024041,255119.14843429,79572275.72734952
792,2017-10-08,311.33662877,313.23132671,308.98728235,309.54591896,214989.98720163,66549273.156493604
793,2017-10-09,309.58391609,309.79072217,286.998359,296.51515082,468839.73338376,139018084.25462022
794,2017-10-10,297.01602332,305.74141846,292.49961285,298.51160445,261312.42948454,78004792.58782934
795,2017-10-11,298.83601045,304.00650215,297.47905643,302.73222381,249743.12304437,75605291.02096677
796,2017-10-12,302.77236251,308.28478267,302.42587205,303.06552125,421785.93841718,127828775.2804313
797,2017-10-13,302.80190567,347.533951,298.90445347,337.0007276,965742.46713882,325455914.10367084
798,2017-10-14,336.94029365,346.758417,334.13508788,338.69728317,333686.08989754,113018572.07943508
799,2017-10-15,338.79558014,341.62859049,319.03396049,336.13347734,457947.13475275,153931362.84385672
800,2017-10-16,335.70091477,351.60251691,331.80325885,333.64490685,543892.1999522,181466862.3903108
801,2017-10-17,334.29938929,334.29938929,311.28732462,316.64965362,458473.39949208,145175443.14424357
802,2017-10-18,316.33259918,316.47647825,288.73933709,313.66245925,595372.30364351,186745940.93092257
803,2017-10-19,313.50521454,316.44625341,305.37667042,307.66994139999997,287730.35951679,88525982.85078485
804,2017-10-20,307.6402662,312.00701377,302.38848707,303.7071999,296888.93782859,90167307.9890047
805,2017-10-21,302.83917452,303.63946253,291.05650804,299.51659475,302070.43508827,90475108.09291098
806,2017-10-22,299.78880403,305.92515879,291.5277934,294.79958832,213921.03717811,63063833.69207793
807,2017-10-23,294.61392314,294.61392314,276.35515867,284.99770974,438220.31907169,124891787.29600015
808,2017-10-24,285.58352645,311.00548402,280.67352964,296.72272813,547214.33874133,162370931.46584624
809,2017-10-25,297.0386835,300.76430332,290.41828515,297.15699193,256847.49437769,76324028.8141053
810,2017-10-26,296.54542223,299.69104786,294.20449119,295.83766964,159884.57561877,47299880.26209298
811,2017-10-27,295.76958764,298.98840206,293.32943377,296.64259699,155466.33872426,46117938.46361986
812,2017-10-28,296.91131874,297.82183507,292.71019095,294.70235882,158365.47427271,46670678.82420184
813,2017-10-29,294.99335475,311.26279767,294.34701732,303.89261227,311391.93946615,94629709.92538498
814,2017-10-30,303.88980439,310.04557343,303.61066247,306.92549693,191280.19158001,58708767.85378262
815,2017-10-31,306.78786792,309.96238023,304.29240094,304.29240094,207423.85716729,63117503.51042156
816,2017-11-01,303.72756668,304.81679443,289.06439513,289.21578689,344245.30323352,99561176.25663535
817,2017-11-02,289.6383908,292.13476325,277.39352088,284.27974306,638806.91960878,181599866.97220185
818,2017-11-03,285.52053434,307.52532793,285.52053434,304.77468939,457537.38379967,139445814.03052533
819,2017-11-04,304.73237534,304.73237534,295.40937599,299.98437697,256114.48794003,76830345.09844145
820,2017-11-05,300.23237393,300.23237393,295.07661172,295.96140715,198301.5294749,58689599.70310183
821,2017-11-06,295.94387713,304.98681048,292.63934093,297.04871793,355461.82244199,105589478.63096416
822,2017-11-07,297.60617012,303.36374007,288.5628653,292.4114396,508905.91416202,148809910.9828081
823,2017-11-08,292.53865731,318.55921009,291.29597362,309.77474907,758752.57395435,235042388.20563844
824,2017-11-09,307.67102243,329.13933784,306.68252854,320.06796358,602524.85421607,192848903.09692958
825,2017-11-10,320.13257022,324.19692638,291.07631088,297.44243584,712637.50944156,211968636.6804587
826,2017-11-11,297.44448466,320.0793137,297.37146221,314.69201876,556973.30951961,175275055.16934124
827,2017-11-12,314.56287416,317.39225218,299.91724379,306.68296279,978321.71079762,300034600.8256511
828,2017-11-13,305.73347626,318.91896006,305.73347626,315.21477111,593532.13135831,187090094.93525165
829,2017-11-14,314.89763965,336.47516638,314.89763965,334.96284372,849329.80089206,284493925.36183923
830,2017-11-15,335.05375984,339.72303524,325.85218767,331.1464242,496688.66659478,164476675.885771
831,2017-11-16,331.50887391,332.65650604,322.80859086,329.34495337,1130061.82978312,372180160.6384611
832,2017-11-17,329.34594115,334.26671289999996,326.21225395,331.49563485,378321.40010137,125411892.70377052
833,2017-11-18,331.44664694,349.23532642,327.04165396,346.80933145,431615.57579259,149688309.2828615
834,2017-11-19,346.34980099999996,371.02239924,343.9863118,354.31557158,699647.81179314,247896114.3422548
835,2017-11-20,354.26945164,372.37089849,354.25909623,367.68860179,448703.63653496,164983212.73635036
836,2017-11-21,367.45518543,372.58407316,351.71190461,360.46004507,705235.81168432,254209332.4626245
837,2017-11-22,360.69460821,380.79748661,360.10059339,380.06335448,452263.25371362,171888689.31378815
838,2017-11-23,380.76920084,425.19768228,375.18831948,409.49685976,1137064.70906459,465624427.704532
839,2017-11-24,406.08950106,478.03148728,400.52228339,469.19343241,1222367.861273,573526972.5026053
840,2017-11-25,470.01335145,482.87128694,457.59261356,465.05989416,715268.50024356,332642693.01806533
841,2017-11-26,464.97460334,472.56545929,451.20361204,470.62612505,535823.08095968,252172340.3049281
842,2017-11-27,470.61752835,489.94931731,463.67111765,475.22984263,766660.11958604,364339767.9819065
843,2017-11-28,474.67042856,477.67024124,460.36017039,465.71634894,580529.62086155,270362135.4768127
844,2017-11-29,466.68239730000005,514.1581441999999,411.74541151,423.10962615,1722526.27348569,728817447.6148344
845,2017-11-30,427.2185858,458.7745125,397.84822821,436.46244307,1195786.73979429,521916001.84501415
846,2017-12-01,434.27540614,466.96693773,419.28248725,461.89350483,624003.15460497,288223004.10633487
847,2017-12-02,461.95321586,470.88656355,449.66159573,457.94143326,473198.01346687,216696976.50282457
848,2017-12-03,457.63721035,480.79581111,449.70362416,462.33956985,550830.50307167,254670737.85066792
849,2017-12-04,462.17231342,471.71407802,449.03939019999996,466.46371052,469873.82073705,219179085.89923
850,2017-12-05,466.58160587,467.52459943,452.98993742,454.22870546,511250.19267597,232224513.18780676
851,2017-12-06,454.15534395,456.35094492,416.37544797,423.53516889,979500.44780717,414852887.58783406
852,2017-12-07,422.53531198,435.67170002,407.47355257,420.73480976,905872.13321081,381131939.62940776
853,2017-12-08,422.32262657,462.01336167,411.82632724,452.38603386,994771.22678858,450020609.8837176
854,2017-12-09,452.36611368,506.25560451,442.14299849,474.25192471,1093056.40681651,518384104.75349015
855,2017-12-10,474.15354996,474.15354996,430.75450715,436.22441278,641876.11594644,280002031.75738895
856,2017-12-11,437.09131911,512.52085488,436.71366055,512.52085488,781459.9916506,400514542.97159725
857,2017-12-12,514.74991402,665.28352122,500.65326739999995,663.40103149,2100488.87984952,1393466489.5158565
858,2017-12-13,657.60540017,744.51267862,603.24883089,699.80080849,2018256.48624471,1412377520.813514
859,2017-12-14,700.63403666,750.13649189,662.92389361,693.98089468,1231940.88429523,854943437.0771139
860,2017-12-15,694.14907988,694.69411774,620.05578635,682.58676678,924225.69503816,630864228.9493598
861,2017-12-16,685.17120632,712.20064424,679.6970087000001,693.36934714,521616.71972227,361673044.41250175
862,2017-12-17,692.90428585,731.88617369,692.90428585,719.10851183,508348.32497897,365557607.46610063
863,2017-12-18,718.19997229,798.69173262,686.50185877,787.92841827,971395.17835457,765389866.3997741
864,2017-12-19,785.51354604,868.6732468,771.90082541,813.14285372,1292845.7737147,1051268301.8642242
865,2017-12-20,814.35144902,828.00374188,723.12892814,797.67901856,1080626.46636098,861993059.1115197
866,2017-12-21,800.14075903,840.8294048,761.46276318,788.66914596,842182.71647097,664203523.7380693
867,2017-12-22,791.78750783,795.25686848,504.53381157,658.1580378,2306961.0422496004,1518344952.849966
868,2017-12-23,660.38055297,750.93440062,658.15826712,699.2315585,624633.14087921,436763204.5900036
869,2017-12-24,704.45047788,704.45047788,607.60316948,674.39600389,684774.59011696,461809247.14115965
870,2017-12-25,675.61939632,747.60429606,675.61939632,726.11978691,500944.00181359,363745351.8517367
871,2017-12-26,725.01933538,757.0746286,725.01933538,753.29218621,365903.90920773,275632555.7089058
872,2017-12-27,754.53224367,766.84411885,712.40483061,740.84109602,451945.74373385,334819980.12819016
873,2017-12-28,740.9356133,741.91313818,678.89795215,716.79498376,610634.75812076,437699931.531438
874,2017-12-29,718.06283439,755.4798071,713.11010837,741.70865,511638.05602506,379486371.82406825
875,2017-12-30,741.91085832,742.09853981,669.98994943,702.08453306,569941.62016393,400147196.2636759
876,2017-12-31,699.53466125,747.77561238,693.26625589,742.44634357,336465.99699713,249807949.20686013
877,2018-01-01,742.43310521,766.19685928,726.65042513,755.88328757,313890.22053906,237264371.8363557
878,2018-01-02,757.84751474,874.8334198999999,757.84751474,861.13804758,1080163.6496030001,930170016.2871966
879,2018-01-03,862.56935916,950.59320961,850.326783,944.87984892,851087.32822305,804175266.1051487
880,2018-01-04,940.20929051,997.61446966,906.03868703,948.7012980000001,936770.31232258,888715211.2280539
881,2018-01-05,945.70192346,1018.05103093,940.61966888,970.25185662,796030.72159911,772350285.5574582
882,2018-01-06,970.43816559,1009.67002417,961.61794087,1005.66830559,370401.39821035,372500946.5252676
883,2018-01-07,1006.27623363,1109.99095265,1004.56386896,1109.99095265,541051.29300458,600562040.152081
884,2018-01-08,1113.52950377,1223.75367545,996.73576477,1141.36895298,1175550.935822,1341737340.7977118
885,2018-01-09,1139.07209747,1298.4515728000001,1137.98730791,1291.253398,860117.91802038,1110630184.3226168
886,2018-01-10,1292.03298172,1385.45735674,1214.55183979,1248.74471281,1075808.42787951,1343410086.3142335
887,2018-01-11,1252.94261827,1333.70852254,1106.66936432,1137.87536485,1016772.38350075,1156960246.8419044
888,2018-01-12,1140.88752962,1287.62829745,1093.59038593,1263.74566006,582055.95076877,735570681.6964105
889,2018-01-13,1262.82192853,1423.77230468,1262.82192853,1387.51666904,562645.28157316,780679706.9383768
890,2018-01-14,1387.42799651,1390.21850698,1277.42971399,1360.20992983,472866.67095401,643197941.3186133
891,2018-01-15,1361.42350816,1381.64778143,1276.82803946,1278.26121048,400596.3453492,512066769.3190418
892,2018-01-16,1281.92412678,1281.92412678,868.56484628,1063.31884066,1805757.12978447,1920095577.7626293
893,2018-01-17,1056.08291915,1114.54054499,771.94582996,1015.85867853,2149262.76162677,2183347228.837505
894,2018-01-18,1027.88918717,1095.23118974,953.20399328,1024.57891844,1061313.16073689,1087399090.35055
895,2018-01-19,1016.25235895,1091.22366936,990.03670194,1034.7912393,532301.94763421,550821392.0766127
896,2018-01-20,1040.35647278,1164.56390404,1040.35647278,1151.35266061,477039.25753863,549240418.3807085
897,2018-01-21,1152.27245053,1152.27245053,1014.90863158,1041.37935232,488688.90680483,508910537.25533074
898,2018-01-22,1051.3070322,1085.25826143,919.22275893,1005.39428482,661830.60087126,665400703.6337049
899,2018-01-23,1002.78304258,1019.2642412999999,913.28894847,980.81009981,660460.61417338,647786440.9075855
900,2018-01-24,985.70338756,1061.2871460000001,959.62407184,1059.82050615,496768.82798535,526485790.71682185
901,2018-01-25,1061.16677731,1100.93275954,1025.0334082999998,1051.26271841,533062.83970734,560389089.9560331
902,2018-01-26,1047.49070076,1075.83886614,991.17249036,1050.59009908,472671.79101364,496584303.75173056
903,2018-01-27,1050.08331452,1120.64764759,1035.68700869,1104.04471434,355759.19685251,392774060.8621042
904,2018-01-28,1109.76441754,1237.19629907,1102.40521667,1231.36250413,536348.6682907001,660439639.2756827
905,2018-01-29,1230.28835896,1237.98785255,1154.06000762,1170.44070718,425960.52006972,498561532.3428213
906,2018-01-30,1170.50179788,1173.76984216,1042.07848238,1056.7205485,753886.97514135,796647857.8767406
907,2018-01-31,1065.26571033,1123.10598808,1030.19363592,1106.46867455,497817.99643766,550820018.6875515
908,2018-02-01,1111.33772642,1149.53083923,957.38076019,1032.60092523,963093.48565904,994491224.3700284
909,2018-02-02,1026.25632199,1026.25632199,753.2542885,918.81187879,1733695.52658886,1592940044.0293474
910,2018-02-03,917.67202776,996.56211717,849.04672882,968.11886931,573003.1204000999,554735133.0342643
911,2018-02-04,971.92384998,971.92384998,783.47090707,833.31186667,758094.5986119,631729225.0833932
912,2018-02-05,828.03447888,857.66371436,633.0809702,693.38014259,1739945.54628718,1206443690.9899108
913,2018-02-06,695.81736772,800.15864277,566.37056356,792.2024336000001,2240661.16952694,1775057231.3684628
914,2018-02-07,784.808705,855.29363346,721.55732252,753.40317746,1109070.19161213,835577006.3849758
915,2018-02-08,751.4035002,842.40455448,751.4035002,812.86758138,630382.51339235,512417509.00853264
916,2018-02-09,814.39275334,879.42086581,783.75369637,877.84196355,556964.58647557,488926886.2192161
917,2018-02-10,877.97979686,909.01411439,820.23424518,851.06593458,512841.47016915,436461905.10263175
918,2018-02-11,851.58444134,852.7671379000001,782.37207491,814.53486628,377780.28072759,307715210.44695246
919,2018-02-12,812.65700689,874.60650322,812.65700689,863.6062094,353034.11201515,304882451.2651939
920,2018-02-13,865.62063683,867.30699712,826.02361584,841.74217976,306341.06651482,257860197.0773109
921,2018-02-14,841.60341942,921.8315671,841.60341942,920.24910894,528611.22264909,486454006.61694837
922,2018-02-15,920.10537251,947.71665619,906.63536913,930.02518119,490322.40272894,456012181.4401916
923,2018-02-16,927.30125847,944.89904023,910.17638982,937.85098336,308519.19180125,289345027.4149235
924,2018-02-17,938.07922151,973.85237005,936.08946076,973.85237005,286815.07969115,279315545.12311244
925,2018-02-18,975.11771779,980.73250366,907.55519407,916.68062145,398650.56753703,365435249.99142516
926,2018-02-19,914.4922267000001,954.85030166,911.99830139,939.84560235,239407.35732648,225005951.95241103
927,2018-02-20,939.77344104,958.32528898,878.20300041,884.47742379,383953.58808205,339598280.44001466
928,2018-02-21,886.08381023,906.53677519,819.56768595,840.63468888,516578.76625817,434254030.453686
929,2018-02-22,839.67703644,869.84016764,792.6057047999999,804.56846416,438773.78230236,353023548.13925123
930,2018-02-23,804.89176117,880.95030859,789.44708846,857.12194023,395320.23443066,338837646.3481448
931,2018-02-24,853.68521085,873.74140096,811.48721534,832.26131594,303925.25901654,252945236.01684883
932,2018-02-25,833.59042792,849.40860558,820.24857152,839.43592327,203553.31162908,170869962.08289295
933,2018-02-26,841.20253055,878.70189812,836.7617427,865.15972359,290498.26782684,251327401.09770602
934,2018-02-27,867.5399146999999,893.73110228,862.26324902,875.62117488,232145.24700089,203271293.92252836
935,2018-02-28,871.96300338,886.53421992,851.0330356000001,851.35278307,233319.63225982,198637318.2689878
936,2018-03-01,851.69498404,878.67081471,847.42014602,869.33762275,221622.3296771,192664629.2291299
937,2018-03-02,869.38934237,874.36422545,850.00966442,855.42458227,167765.33666566,143510593.03717583
938,2018-03-03,855.34445108,866.58458094,853.24214141,854.84800329,119681.56722074,102309548.76972936
939,2018-03-04,855.18089571,864.95929539,839.56513421,863.71820331,126427.36040763,109197612.58082241
940,2018-03-05,863.94279968,867.57943382,852.13215256,852.15261651,151748.88968593,129313213.39803135
941,2018-03-06,849.20454573,850.83656426,805.66240645,813.21863129,245489.05878403,199636276.38178968
942,2018-03-07,814.85468893,823.77499545,727.69451677,749.93645728,469766.17508629,352294781.09620786
943,2018-03-08,750.88947829,771.98982313,690.00589839,700.67370093,402513.62108583,282030708.5595717
944,2018-03-09,699.02590527,728.1213109,643.59183556,727.4921539,596531.30244114,433971842.08341086
945,2018-03-10,726.30047789,746.94140731,680.27189007,685.07244478,288318.98602647,197519392.6349205
946,2018-03-11,683.169388,733.10981811,666.63109009,722.06519351,296099.36639916,213803046.29848218
947,2018-03-12,720.14950451,739.41966861,681.47279036,698.53993231,295864.30742872,206673033.28440213
948,2018-03-13,697.33436653,712.48808287,680.56464936,689.42322001,289487.93750428,199579706.02880707
949,2018-03-14,689.56295187,702.4050406,589.81010406,612.78719087,549543.92955941,336753480.85181993
950,2018-03-15,613.12398845,620.27438302,573.23295045,610.43418826,574709.64500178,350822415.631042
951,2018-03-16,610.8302658,625.30427111,585.76885066,601.20327155,365769.39158076,219901754.84953532
952,2018-03-17,600.04901634,609.38939565,545.13859782,551.3055642999999,409171.03506265,225578268.38157195
953,2018-03-18,549.97184244,552.72087605,455.95029806,539.91048404,1589241.17667394,858047972.9543713
954,2018-03-19,537.93883259,558.18687284,516.59799583,552.48802514,786606.02368295,434590408.5861032
955,2018-03-20,555.06258276,565.9580117,518.32809842,555.24664226,610666.41243148,339070475.04647577
956,2018-03-21,557.40158358,589.08579546,546.26327176,561.02751776,481154.28685196,269940795.21284103
957,2018-03-22,559.84163049,575.87786226,520.36117633,538.20707602,435303.45528475,234283399.8502251
958,2018-03-23,539.56084804,540.84530669,509.42141124,540.84530669,434230.4928941,234851524.1044948
959,2018-03-24,543.41238677,544.76797862,524.79192684,524.79192684,239393.64710954,125631853.34058388
960,2018-03-25,520.66758126,534.27102963,514.50352895,522.84391921,228736.20170975,119593332.16802187
961,2018-03-26,523.10019556,525.52710424,468.92684017,487.70166506,571098.52650597,278525702.28908104
962,2018-03-27,486.26567619,491.27588610000004,448.41842263,449.41666568,725244.53040012,325936978.6585911
963,2018-03-28,449.46047311,464.53139515,441.98113774,445.56747855,418609.08851613,186518596.06734145
964,2018-03-29,446.62278618,449.25971044,381.29999528,385.34268069,1128463.4589268,434845134.3239109
965,2018-03-30,384.32677049,410.33612923,366.94859560000003,394.06160991,1146992.22708109,451985603.5609808
966,2018-03-31,393.74071136,419.37195895,390.79602656,394.50116152,611312.46627707,241163477.99925932
967,2018-04-01,394.41445635,399.50992356,360.39409668,377.05997644,618953.25193403,233382498.59359893
968,2018-04-02,378.91245338,393.7210273,375.85302131,384.62663802,418732.03476575,161055494.76155943
969,2018-04-03,384.77957799,418.55012512,381.15487989999997,415.04220775,570438.52881654,236756066.38406533
970,2018-04-04,415.54209302,416.49323983,371.81720344,379.05120786,566575.69665067,214761202.1592435
971,2018-04-05,378.61441974,385.84171573,367.98503042,382.66455396,434959.57261738,166443610.84634933
972,2018-04-06,381.38297857,385.06954628,364.09522939,369.95632033,378300.01855309,139954482.84354275
973,2018-04-07,370.17849199,394.1035173,369.65959580000003,385.14153543,303414.18934543,116857406.75485836
974,2018-04-08,384.95449191,402.63356729,384.95449191,399.23215471,289847.46409704,115716427.62848511
975,2018-04-09,399.89069353,428.70043614,388.47151632,398.65382971,667294.02128282,266019317.12656558
976,2018-04-10,399.09971727,417.08521927,392.98560243,414.63460391,338070.12093322,140175570.68561018
977,2018-04-11,415.35645,432.31813196,412.00843532,430.89995877,406311.89107773,175079777.11329785
978,2018-04-12,429.92135118,494.13799837,414.71828759,493.63124559,978900.35005331,483215799.1015962
979,2018-04-13,492.90061501,528.02930365,481.57335046,493.26669547,938340.93411074,462852331.7900447
980,2018-04-14,495.61293783,513.57488714,488.55104881,502.7443415,387845.36895587,194987064.62114435
981,2018-04-15,502.62248138,533.43246626,502.62248138,533.43246626,475748.13280871,253779499.8046586
982,2018-04-16,533.58220957,535.91995116,499.8463449,511.33870972,487870.70330034,249467175.93425444
983,2018-04-17,511.36190732,520.50454197,502.28892248,503.50424104,393344.4959996,198050621.92658532
984,2018-04-18,503.33583457,525.83402867,503.33583457,524.50381126,356591.83586079,187033776.97265148
985,2018-04-19,525.16169612,568.86974369,522.51513984,568.86974369,497772.44579909,283167683.655304
986,2018-04-20,566.39993641,618.16537073,559.88852127,616.27213081,701378.35771489,432239935.0142107
987,2018-04-21,616.63690878,624.47853512,576.33209502,602.9048749,488115.94831248,294287484.7521618
988,2018-04-22,605.10716726,641.38311787,592.38828781,622.17124547,437119.78013555,271963358.0244392
989,2018-04-23,620.98655301,646.85386793,619.23119538,643.38836129,387975.61875722,249618997.57177243
990,2018-04-24,643.86020662,709.6925989,643.86020662,704.57116341,771341.90647422,543465264.4343902
991,2018-04-25,703.19903192,703.19903192,597.62316621,615.20136354,1408057.56610159,866238934.6154277
992,2018-04-26,617.82606671,663.29252152,602.79361899,661.74687496,620368.99503434,410527243.78507125
993,2018-04-27,661.30086712,684.73541039,646.40485848,651.5081539,503615.53423271,328109626.98419863
994,2018-04-28,645.67787893,692.55516334,645.67787893,682.69918485,377204.46668009,257517181.92565534
995,2018-04-29,682.62854998,697.68521382,668.19964634,689.12329007,330894.81425266,228027323.0646965
996,2018-04-30,688.66318492,691.97688331,664.10203925,668.86139746,375955.50463522,251462124.2147281
997,2018-05-01,670.26616141,674.0339957,632.54917312,673.02614581,562844.21683131,378808873.94424415
998,2018-05-02,670.80426663,690.03880262,665.45346294,686.96870001,397634.02860281,273162131.7073258
999,2018-05-03,687.03107785,784.54846189,686.01319253,780.28499885,799480.44022031,623822594.3741392
1000,2018-05-04,776.95803399,802.58577242,759.81285733,781.76956705,556621.66064248,435149874.6518765
1001,2018-05-05,783.44551063,826.4325582,780.32969575,815.73988189,400906.85478617,327035710.37312084
1002,2018-05-06,815.85880113,832.49870953,755.59128913,790.84911785,478638.52274252,378530853.4781447
1003,2018-05-07,790.24528969,794.20177248,697.80700832,751.56249635,1140772.56591598,857361877.4025972
1004,2018-05-08,752.47319352,773.91943777,721.47900832,749.84337969,520576.14591945,390350576.6407192
1005,2018-05-09,747.41717867,758.79198022,711.4870257,749.92662136,469442.10867525,352047134.48506624
1006,2018-05-10,750.96594296,766.9289451000001,725.07203125,725.07203125,404422.74340849,293235620.04811954
1007,2018-05-11,724.81758756,736.03176821,667.02238605,677.60907107,749947.97644877,508171551.67359006
1008,2018-05-12,678.16200363,689.40829424,640.34914802,684.47923681,504226.7523063,345132742.59537303
1009,2018-05-13,683.66714086,738.51666541,670.94453296,727.26593329,400775.75655076,291470554.62885755
1010,2018-05-14,729.27363573,740.85957047,688.54890528,727.85441268,650374.02499467,473377603.9819616
1011,2018-05-15,727.13265638,737.12181845,698.61260879,706.79897975,412722.32714809,291711719.7463819
1012,2018-05-16,705.94965404,708.61099915,680.93759643,706.46509084,385948.30676398,272659005.5980189
1013,2018-05-17,706.77793422,716.9708074,665.1393542000001,670.68686339,366409.24793534,245745869.21625623
1014,2018-05-18,669.50012087,693.39939105,659.45448447,693.09198401,364377.75143727,252547298.67256448
1015,2018-05-19,693.23659456,714.41600204,683.66099495,695.45719861,237761.31973337,165352821.35891822
1016,2018-05-20,696.59741709,722.42347308,690.42977919,715.03720142,238644.81530311,170639920.86786652
1017,2018-05-21,715.18281487,717.34726593,688.71388852,697.44014152,212314.84214272,148076893.5516857
1018,2018-05-22,696.9844971,698.53512498,641.96473075,645.40614487,444135.61463877,286647854.84401673
1019,2018-05-23,642.68269814,650.63800876,566.23165107,581.06467331,913045.96019792,530538752.5753737
1020,2018-05-24,577.85251018,609.11712795,547.94689553,600.20990879,749635.41678116,449938605.13107127
1021,2018-05-25,602.51096346,615.44795547,570.52657011,584.39261159,500949.24947016,292751040.17275447
1022,2018-05-26,585.45892829,606.85289786,579.58016213,586.98835822,268464.50626574,157585539.77276057
1023,2018-05-27,587.5754797000001,590.44008613,558.8030581,570.50367445,408907.15763733,233283035.93948492
1024,2018-05-28,570.47380305,574.88328346,508.17068738,514.5581861000001,762503.08670073,392352205.1916742
1025,2018-05-29,513.09933142,572.58272283,513.09933142,564.86533889,659305.24365178,372418679.8851141
1026,2018-05-30,566.87062696,584.17849187,544.49580854,558.95889693,468919.71212620003,262106845.03968567
1027,2018-05-31,557.92666373,585.55950062,555.63827459,576.57093346,443317.055125,255603728.29398844
1028,2018-06-01,577.61748965,588.86442974,565.87669489,579.24685458,389058.72815065,225361044.52757043
1029,2018-06-02,579.17016153,599.50880232,575.70685718,591.56814255,322301.1203496,190663075.10782573
