,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD),Close Percent Change
1593,2018-08-11,6162.72506076,6451.68332332,6062.23064344,6275.25287495,105461.97651408,661800571.3181719,0.01787891151305465
1592,2018-08-10,6546.743112,6572.10873215,6071.41450474,6165.02886932,121909.03179788,751572700.4650514,-0.058492564596423935
1591,2018-08-09,6284.99900755,6616.67634963,6228.35655218,6548.04055443,106414.68513150001,696807673.827651,0.04414790796048607
1590,2018-08-08,6737.78347387,6737.78347387,6197.26209997,6271.18103145,154336.6146782,967872850.4284892,-0.06822313759612675
1589,2018-08-07,6950.16700106,7142.69779035,6718.37225124,6730.3463784999985,105199.59225226,708029694.7350854,-0.03090586098982373
1588,2018-08-06,7052.73104063,7151.91141695,6874.11650887,6944.98718708,75835.45785412,526676283.1230828,-0.014068796307599385
1587,2018-08-05,7017.77681743,7088.09021857,6921.93523864,7044.08904097,70598.1769852,497299844.81427383,0.004416795091813697
1586,2018-08-04,7426.343043600001,7491.0439381,6970.05276091,7013.11355544,94853.26623547,665216727.2135036,-0.0550833750022256
1585,2018-08-03,7549.38152013,7549.38152013,7311.13591927,7421.93900489,95349.9061634,707681187.667215,-0.017431041231484982
1584,2018-08-02,7611.88140093,7696.49048512,7503.37464975,7553.60622647,69220.19620808,522862105.0752028,-0.007477327753968033
1583,2018-08-01,7742.83883076,7757.32199605,7463.62547311,7610.51252298,98776.25803487,751737948.747336,-0.018374399237841562
1582,2018-07-31,8177.8110735,8177.8110735,7666.98531405,7752.968664499997,109360.61794615,847869444.0673088,-0.05231206495078433
1581,2018-07-30,8214.98601708,8241.23480669,7881.06998374,8180.93000635,96214.55652887,787124552.5549076,-0.003754182744705847
1580,2018-07-29,8217.16188479,8272.00058553,8129.98828057,8211.75844822,45304.9489064,372033296.928346,0.002642326136968132
1579,2018-07-28,8185.14291726,8226.68830471,8085.95972598,8190.11748672,46715.09148622,382602087.675131,0.0034568241611050428
1578,2018-07-27,7958.56105761,8266.52613658,7829.99804279,8161.90322246,94413.05768409,770590239.7542176,0.025465226029360192
1577,2018-07-26,8174.12818647,8298.24356258,7891.33081042,7959.21988897,99393.17177308,791092109.6037834,-0.027028445637241938
1576,2018-07-25,8380.56739832,8456.56225937,8080.48099091,8180.32125737,111937.27546444,915682873.9739118,-0.02705513711600316
1575,2018-07-24,7728.82728429,8418.39923608,7710.80135502,8407.79531239,148916.52003149,1252059619.058761,0.08882116974301835
1574,2018-07-23,7422.47706776,7776.22476007,7408.49267459,7721.92490928,112803.92430287,871063432.9393952,0.0398791816807984
1573,2018-07-22,7422.45990931,7567.51041031,7392.60733796,7425.79046231,68006.98189109,505005597.49748963,0.00020081486602729906
1572,2018-07-21,7346.15110724,7448.77869679,7253.1650471,7424.29955259,57776.50029413,428950045.283954,0.0102584806007473
1571,2018-07-20,7484.28514946,7625.24843901,7304.60137699,7348.91089276,101679.83450869,747236043.3952429,-0.016921620534595228
1570,2018-07-19,7392.08567455,7537.85576617,7308.61583727,7475.40689152,89844.60242872,671624960.1615094,0.011034754154060522
1569,2018-07-18,7336.23399434,7574.26166885,7281.11753512,7393.81792842,123433.79711739,912647022.099749,0.007145605057570671
1568,2018-07-17,6742.61301374,7403.03917745,6681.80928963,7341.35947304,130718.04120426,959648130.0918149,0.08657548061328367
1567,2018-07-16,6385.32974436,6756.4192309,6377.26806187,6756.4192309,126269.05523787,853126673.0767442,0.06054722083542453
1566,2018-07-15,6283.41041255,6416.97342083,6263.32567014,6370.69156202,46906.70986428,298828180.73449814,0.013256181832580928
1565,2018-07-14,6249.79230115,6309.34967891,6214.74363288,6287.34536857,40307.4127676,253426624.98321423,0.005565904998784178
1564,2018-07-13,6257.14288055,6337.76843951,6185.68247075,6252.54430099,66370.58477718,414985021.60172284,0.002305554731145687
1563,2018-07-12,6430.14038792,6430.14038792,6139.427175,6238.16187736,80394.46322772,501513675.65823615,-0.0287836496649585
1562,2018-07-11,6331.36349329,6429.8800724,6328.4582099,6423.04042267,64885.72981209999,416763665.4373092,0.014668418304381703
1561,2018-07-10,6704.05221288,6704.05221288,6323.50083729,6330.18659771,87922.10645443,556563339.9201849,-0.05639052963181401
1560,2018-07-09,6737.14507576,6783.89992185,6683.20030264,6708.48141789,61936.09737854,415497158.36063415,-0.004301748048660903
